low_volume_percent,middle_volume_percent,take_amount_in_later_12_month_highest,trans_amount_increase_rate_lately,trans_activity_month,trans_activity_day,transd_mcc,trans_days_interval_filter,trans_days_interval,regional_mobility,student_feature,repayment_capability,is_high_user,number_of_trans_from_2011,historical_trans_amount,historical_trans_day,rank_trad_1_month,trans_amount_3_month,avg_consume_less_12_valid_month,abs,top_trans_count_last_1_month,avg_price_last_12_month,avg_price_top_last_12_valid_month,reg_preference_for_trad,trans_top_time_last_1_month,trans_top_time_last_6_month,consume_top_time_last_1_month,consume_top_time_last_6_month,cross_consume_count_last_1_month,trans_fail_top_count_enum_last_1_month,trans_fail_top_count_enum_last_6_month,trans_fail_top_count_enum_last_12_month,consume_mini_time_last_1_month,max_cumulative_consume_later_1_month,max_consume_count_later_6_month,railway_consume_count_last_12_month,pawns_auctions_trusts_consume_last_1_month,pawns_auctions_trusts_consume_last_6_month,jewelry_consume_count_last_6_month,status,first_transaction_day,trans_day_last_12_month,apply_score,apply_credibility,query_org_count,query_finance_count,query_cash_count,query_sum_count,latest_one_month_apply,latest_three_month_apply,latest_six_month_apply,loans_score,loans_credibility_behavior,loans_count,loans_settle_count,loans_overdue_count,loans_org_count_behavior,consfin_org_count_behavior,loans_cash_count,latest_one_month_loan,latest_three_month_loan,latest_six_month_loan,history_suc_fee,history_fail_fee,latest_one_month_suc,latest_one_month_fail,loans_long_time,loans_credit_limit,loans_credibility_limit,loans_org_count_current,loans_product_count,loans_max_limit,loans_avg_limit,consfin_credit_limit,consfin_credibility,consfin_org_count_current,consfin_product_count,consfin_max_limit,consfin_avg_limit,latest_query_day,loans_latest_day
0.01,0.61,18000,1.74,0.94,0.19399999999999998,23.0,37.0,39.0,5.0,1.0,37840,0,48.0,263310,286.0,0.35,10640,9.0,8570,0.2,2040,0.4,1.0,12.0,37.0,12.0,37.0,0.0,2.0,3.0,3.0,57149.0,3000,4.0,0.0,0,10250,0.0,0,1628.0,85.0,510.0,75.0,8.0,3.0,4.0,11.0,0.0,3.0,5.0,478.0,79.0,3.0,1.0,1.0,3.0,3.0,0.0,0.0,0.0,2.0,2.0,3.0,0.0,0.0,299.0,0.0,0.0,0.0,0.0,0.0,0.0,4200.0,81.0,3.0,4.0,7800.0,3333.0,42.0,97.0
0.0,0.51,600,0.03,0.97,0.758,22.0,12.0,7.0,3.0,1.0,106600,0,29.0,1390300,525.0,0.05,196610,8.0,42410,0.05,3220,0.3,1.0,12.0,12.0,12.0,12.0,2.0,1.0,3.0,3.0,25.0,25040,6.0,0.0,22650,257370,0.0,0,971.0,82.0,539.0,84.0,3.0,2.0,1.0,6.0,1.0,5.0,6.0,484.0,76.0,18.0,17.0,2.0,7.0,4.0,3.0,0.0,0.0,5.0,44.0,5.0,0.0,0.0,354.0,3300.0,73.0,3.0,3.0,5000.0,2300.0,9600.0,79.0,4.0,5.0,10800.0,8325.0,5.0,114.0
0.0,1.0,1500,13.79,0.86,0.09300000000000001,11.0,50.0,49.0,2.0,1.001138952164009,8220,0,12.0,22660,33.0,0.5,10850,7.0,150,0.05,730,0.7,2.0,18.0,32.0,18.0,33.0,0.0,3.0,3.0,3.0,0.0,1000,6.0,0.0,0,0,0.0,0,528.0,82.0,629.0,75.0,8.0,4.0,3.0,12.0,0.0,1.0,11.0,593.0,81.0,17.0,17.0,0.0,6.0,2.0,4.0,0.0,0.0,10.0,26.0,0.0,0.0,0.0,258.0,1300.0,83.0,4.0,5.0,2700.0,1800.0,9800.0,77.0,2.0,2.0,10800.0,5900.0,76.0,122.0
0.01,0.99,2300,0.32,0.88,0.42200000000000004,15.0,29.0,20.0,3.0,1.001138952164009,10230,0,28.0,268920,209.0,0.35,27830,6.0,3430,0.2,1270,0.5,1.0,10.0,19.0,11.0,19.0,0.0,1.0,6.0,6.0,0.0,1510,4.0,0.0,1370,16770,0.0,0,1054.0,82.0,541.0,65.0,5.0,1.0,2.0,6.0,3.0,3.0,5.0,501.0,79.0,44.0,37.0,1.0,13.0,6.0,7.0,0.0,0.0,19.0,59.0,20.0,0.0,0.0,336.0,1400.0,76.0,7.0,7.0,2600.0,1485.0,9800.0,81.0,6.0,7.0,24000.0,8416.0,23.0,99.0
0.02,0.98,0,2.43,1.0,0.41600000000000004,16.0,19.0,10.0,2.0,1.001138952164009,34540,0,17.0,256710,175.0,0.1,58580,7.0,7540,0.05,1040,0.55,2.0,6.0,19.0,6.0,19.0,4.0,1.0,3.0,3.0,2410.0,9580,9.0,0.0,530,12500,0.0,0,576.0,82.0,533.0,79.0,5.0,5.0,0.0,6.0,0.0,4.0,5.0,492.0,74.0,27.0,19.0,3.0,14.0,5.0,9.0,0.0,0.0,7.0,25.0,14.0,0.0,0.0,357.0,1700.0,71.0,9.0,9.0,2800.0,1722.0,2000.0,78.0,5.0,5.0,4800.0,2040.0,50.0,125.0
0.0,1.0,15000,0.05,0.87,0.215,12.0,132.0,66.0,2.0,1.001138952164009,4260,1,13.0,7980,73.0,0.45,7980,8.0,5980,0.4,790,0.6,2.0,10.0,17.0,10.0,17.0,0.6423290203327172,1.0,2.0,2.0,0.0,1020,2.0,0.0,0,0,0.0,0,507.0,83.0,513.0,75.0,25.0,9.0,8.0,35.0,13.0,18.0,23.0,487.0,69.0,41.0,39.0,5.0,11.0,2.0,9.0,1.0,2.0,23.0,43.0,12.0,1.0,2.0,302.0,1700.0,69.0,9.0,9.0,5300.0,1788.0,4200.0,82.0,2.0,2.0,5400.0,3200.0,1.0,15.0
0.0,1.0,18000,1.23,0.85,0.7190000000000001,24.0,14.0,11.0,4.0,1.001138952164009,13140,0,41.0,407450,396.0,0.45,47280,6.0,680,0.3,1320,0.5,1.0,3.0,14.0,3.0,19.0,0.0,2.0,9.0,9.0,263945.0,1470,6.0,0.0,0,17500,0.0,0,1521.0,83.0,551.0,74.0,22.0,12.0,6.0,30.0,14.0,20.0,26.0,499.0,76.0,104.0,92.0,7.0,32.0,11.0,21.0,3.0,8.0,42.0,110.0,36.0,3.0,0.0,347.0,2400.0,75.0,21.0,21.0,4300.0,1980.0,10300.0,79.0,11.0,13.0,31200.0,9172.0,2.0,1.0
0.03,0.79,1000,0.99,0.87,0.597,21.0,17.0,11.0,3.0,1.001138952164009,19390,0,27.0,480980,339.0,0.45,41110,4.0,1520,0.15,920,0.6,1.0,17.0,17.0,17.0,17.0,2.0,2.0,4.0,4.0,1484573.0,1440,10.0,0.0,1100,34600,0.0,0,1002.0,82.0,645.0,71.0,10.0,5.0,5.0,14.0,0.0,2.0,6.0,619.0,75.0,50.0,45.0,0.0,15.0,4.0,11.0,0.0,6.0,21.0,67.0,6.0,0.0,0.0,359.0,3000.0,75.0,11.0,14.0,6200.0,1845.0,14900.0,77.0,4.0,4.0,19200.0,5900.0,54.0,54.0
0.01,0.87,500,18.97,0.51,0.619,20.0,15.0,8.0,4.0,1.001138952164009,11480,0,33.0,286810,280.0,0.3,35170,8.0,23410,0.05,1410,0.5,1.0,9.0,13.0,9.0,17.0,0.0,0.0,10.0,10.0,853312.0,2020,27.0,0.0,1790,56730,0.0,0,2033.0,82.0,576.632584269663,75.99887640449438,11.97438202247191,6.02,3.7847191011235957,16.891235955056178,4.329438202247191,8.771910112359551,12.364269662921348,543.2059681400045,75.43863585371327,35.952210006730986,31.039937177473636,2.308952210006731,12.845411711913844,4.732331164460399,8.113080547453444,0.965896342831501,2.821853264527709,13.926856630020193,43.145613641462866,17.708548350908682,1.2243661655822302,1.3114202378281354,335.1599730760601,2089.2977339017275,71.99237155037021,8.113080547453444,8.685214269688132,3390.038142248149,1820.3578640341036,9187.00919901279,76.04262957146062,4.732331164460399,5.227507291900381,16153.690823423827,8007.6968813102985,24.112808988764044,55.18151222795603
0.04,0.96,0,178.05,0.37,0.105,14.0,30.0,27.0,4.0,1.001138952164009,13190,0,22.0,52120,64.0,0.3,17380,9.0,1100,0.05,620,0.65,1.0,12.0,28.0,12.0,28.0,5.0,0.0,0.0,1.0,1626.0,3740,6.0,0.0,140,3190,0.0,0,1905.0,83.0,576.632584269663,75.99887640449438,11.97438202247191,6.02,3.7847191011235957,16.891235955056178,4.329438202247191,8.771910112359551,12.364269662921348,543.2059681400045,75.43863585371327,35.952210006730986,31.039937177473636,2.308952210006731,12.845411711913844,4.732331164460399,8.113080547453444,0.965896342831501,2.821853264527709,13.926856630020193,43.145613641462866,17.708548350908682,1.2243661655822302,1.3114202378281354,335.1599730760601,2089.2977339017275,71.99237155037021,8.113080547453444,8.685214269688132,3390.038142248149,1820.3578640341036,9187.00919901279,76.04262957146062,4.732331164460399,5.227507291900381,16153.690823423827,8007.6968813102985,24.112808988764044,55.18151222795603
0.01,0.99,1600,2.36,0.75,0.188,17.0,33.0,27.0,4.0,1.0,11350,0,15.0,78530,72.0,0.3,13120,6.0,430,0.15,1400,0.45,1.0,7.0,19.0,10.0,19.0,0.6423290203327172,0.0,1.0,1.0,0.0,2620,2.0,0.0,4750,13950,0.0,1,670.0,82.0,576.632584269663,75.99887640449438,11.97438202247191,6.02,3.7847191011235957,16.891235955056178,4.329438202247191,8.771910112359551,12.364269662921348,543.2059681400045,75.43863585371327,35.952210006730986,31.039937177473636,2.308952210006731,12.845411711913844,4.732331164460399,8.113080547453444,0.965896342831501,2.821853264527709,13.926856630020193,43.145613641462866,17.708548350908682,1.2243661655822302,1.3114202378281354,335.1599730760601,2089.2977339017275,71.99237155037021,8.113080547453444,8.685214269688132,3390.038142248149,1820.3578640341036,9187.00919901279,76.04262957146062,4.732331164460399,5.227507291900381,16153.690823423827,8007.6968813102985,24.112808988764044,55.18151222795603
0.01,0.99,8000,5.54,1.0,0.344,20.0,25.0,14.0,1.0,1.0,6020,0,33.0,114820,223.0,0.2,32430,6.0,200,0.05,970,0.55,1.0,6.0,15.0,10.0,15.0,3.0,1.0,3.0,4.0,586635.0,2970,3.0,0.0,0,2550,0.0,0,1079.0,83.0,644.0,81.0,3.0,2.0,1.0,7.0,0.0,6.0,6.0,618.0,76.0,13.0,12.0,0.0,7.0,3.0,4.0,0.0,2.0,6.0,25.0,4.0,0.0,0.0,358.0,1900.0,76.0,4.0,4.0,3900.0,1800.0,9500.0,76.0,3.0,3.0,12000.0,7500.0,62.0,77.0
0.0,1.0,13800,0.47,1.0,0.139,10.0,34.0,32.0,3.0,1.0,7840,1,11.0,9210,46.0,0.9,1370,6.0,4720,1.0,1020,0.6,3.0,15.0,34.0,0.0,67.0,0.6423290203327172,1.0,3.0,3.0,0.0,140,1.0,0.0,0,0,0.0,1,412.0,92.0,531.0,77.0,9.0,1.0,2.0,13.0,6.0,7.0,8.0,484.0,77.0,30.0,20.0,1.0,11.0,5.0,6.0,0.0,2.0,11.0,24.0,41.0,1.0,1.0,346.0,2000.0,76.0,6.0,7.0,2400.0,1783.0,5700.0,79.0,5.0,6.0,10500.0,6780.0,23.0,54.0
0.01,0.75,1300,0.95,0.64,0.156,15.0,23.0,22.0,3.0,1.001138952164009,17640,0,18.0,82380,63.0,0.8,11970,4.0,4810,1.0,1670,0.45,1.0,0.0,17.0,0.0,17.0,0.0,1.0,4.0,4.0,0.0,330,3.0,0.0,0,20740,0.0,1,903.0,94.0,520.0,81.0,5.0,3.0,1.0,5.0,0.0,1.0,2.0,488.0,79.0,17.0,14.0,1.0,7.0,2.0,5.0,0.0,0.0,7.0,15.0,13.0,0.0,0.0,332.0,2100.0,78.0,5.0,6.0,2500.0,1980.0,12000.0,82.0,2.0,2.0,20400.0,13800.0,32.0,143.0
0.03,0.97,0,2.3,0.78,0.266,16.0,29.0,13.0,2.0,1.001138952164009,7380,0,14.0,76810,98.0,0.95,15820,7.0,130,1.0,1030,0.55,1.0,0.0,18.0,0.0,18.0,0.0,0.0,3.0,8.0,0.0,70,3.0,0.0,0,630,0.0,0,603.0,85.0,634.0,73.0,10.0,6.0,3.0,12.0,2.0,5.0,7.0,611.0,77.0,24.0,22.0,0.0,9.0,2.0,7.0,1.0,1.0,11.0,23.0,4.0,1.0,0.0,321.0,2100.0,77.0,7.0,7.0,2900.0,1771.0,2700.0,72.0,2.0,2.0,4800.0,2900.0,27.0,1.0
0.01,0.74,0,0.57,1.0,0.7440000000000001,16.0,26.0,10.0,1.0,1.001138952164009,76340,0,28.0,275610,443.0,1.0,20510,9.0,163400,1.0,1670,0.45,5.0,0.0,11.0,0.0,11.0,0.0,1.0,6.0,6.0,0.0,0,5.0,0.0,0,0,0.0,1,916.0,82.0,552.0,75.0,25.0,15.0,8.0,37.0,7.0,20.0,30.0,502.0,75.0,69.0,56.0,6.0,26.0,10.0,16.0,2.0,3.0,27.0,66.0,48.0,2.0,2.0,359.0,3000.0,74.0,16.0,17.0,7800.0,2506.0,12300.0,78.0,10.0,12.0,48000.0,8210.0,11.0,21.0
0.02,0.98,2000,0.72,0.8,0.222,13.0,39.0,38.0,2.0,1.0,4970,0,24.0,115430,115.0,0.35,25320,8.0,1430,0.3,1040,0.55,1.0,12.0,16.0,12.0,16.0,0.0,0.0,2.0,2.0,17952.0,3140,5.0,0.0,2940,15910,0.0,0,970.0,84.0,534.0,76.0,15.0,9.0,3.0,19.0,5.0,10.0,13.0,488.0,76.0,25.0,23.0,1.0,12.0,3.0,9.0,1.0,1.0,11.0,38.0,4.0,0.0,1.0,275.0,1700.0,75.0,9.0,9.0,2800.0,1500.0,4700.0,79.0,3.0,3.0,8400.0,6200.0,18.0,18.0
0.0,0.89,300,0.35,0.71,0.37200000000000005,17.0,20.0,19.0,3.0,1.0,11350,0,32.0,436110,196.0,0.3,25240,7.0,10890,0.15,1620,0.4,1.0,7.0,12.0,7.0,14.0,0.0,4.0,4.0,9.0,598136.0,2310,7.0,0.0,3730,6630,0.0,1,1428.0,82.0,576.632584269663,75.99887640449438,11.97438202247191,6.02,3.7847191011235957,16.891235955056178,4.329438202247191,8.771910112359551,12.364269662921348,543.2059681400045,75.43863585371327,35.952210006730986,31.039937177473636,2.308952210006731,12.845411711913844,4.732331164460399,8.113080547453444,0.965896342831501,2.821853264527709,13.926856630020193,43.145613641462866,17.708548350908682,1.2243661655822302,1.3114202378281354,335.1599730760601,2089.2977339017275,71.99237155037021,8.113080547453444,8.685214269688132,3390.038142248149,1820.3578640341036,9187.00919901279,76.04262957146062,4.732331164460399,5.227507291900381,16153.690823423827,8007.6968813102985,24.112808988764044,55.18151222795603
0.0,1.0,3000,5.61,0.91,0.122,17.0,29.0,29.0,3.0,1.0,13930,0,29.0,57760,81.0,0.6,9270,6.0,830,0.65,1170,0.5,1.0,10.0,29.0,0.0,29.0,1.0,0.0,1.0,2.0,0.0,1150,4.0,0.0,0,4530,0.0,0,1034.0,86.0,528.0,73.0,4.0,2.0,2.0,4.0,1.0,2.0,3.0,490.0,70.0,10.0,9.0,1.0,6.0,2.0,4.0,0.0,0.0,6.0,11.0,2.0,0.0,0.0,275.0,1700.0,67.0,4.0,4.0,3800.0,1775.0,1000.0,74.0,2.0,2.0,1000.0,1000.0,-2.0,136.0
0.01,0.78,0,0.5,1.0,0.633,21.0,10.0,7.0,2.0,1.001138952164009,13900,0,34.0,553050,381.0,0.3,53820,6.0,7060,0.1,1190,0.5,1.0,10.0,10.0,10.0,10.0,1.0,5.0,5.0,7.0,437559.0,2230,12.0,0.0,900,42920,0.0,0,1097.0,83.0,509.0,77.0,20.0,10.0,6.0,27.0,7.0,19.0,23.0,485.0,76.0,96.0,73.0,4.0,32.0,16.0,16.0,2.0,12.0,47.0,120.0,107.0,5.0,6.0,350.0,2300.0,73.0,16.0,18.0,6600.0,1931.0,9600.0,78.0,16.0,17.0,20400.0,9268.0,2.0,2.0
0.01,0.83,2200,0.83,0.38,0.41600000000000004,13.0,24.0,19.0,3.0,1.001138952164009,21080,0,33.0,205320,217.0,1.0,32370,7.0,22050,1.0,1700,0.4,3.0,0.0,13.0,0.0,13.0,0.0,1.0,1.0,2.0,0.0,0,2.0,0.0,0,0,0.0,0,2670.0,94.0,525.0,78.0,16.0,4.0,6.0,22.0,6.0,10.0,16.0,499.0,74.0,43.0,37.0,1.0,14.0,5.0,9.0,1.0,1.0,16.0,48.0,10.0,0.0,1.0,358.0,2000.0,71.0,9.0,9.0,3900.0,1922.0,8200.0,77.0,5.0,5.0,18000.0,6720.0,9.0,5.0
0.02,0.89,5000,0.13,0.91,0.28600000000000003,25.0,31.0,23.0,3.0,1.001138952164009,9890,0,21.0,183800,127.0,0.45,18920,7.0,8510,0.4,1280,0.5,3.0,5.0,13.0,5.0,14.0,0.0,1.0,4.0,4.0,0.0,1550,3.0,0.0,0,13270,0.0,0,774.0,86.0,653.0,78.0,7.0,4.0,3.0,8.0,1.0,2.0,4.0,629.0,75.0,25.0,24.0,0.0,9.0,4.0,5.0,0.0,1.0,5.0,27.0,3.0,0.0,0.0,321.0,2100.0,69.0,5.0,6.0,3000.0,1700.0,7100.0,82.0,4.0,4.0,15600.0,8050.0,4.0,80.0
0.01,0.8,1000,0.7,1.0,0.672,20.0,11.0,8.0,2.0,1.0,26730,1,20.0,302590,320.0,0.35,29210,8.0,99270,0.15,1710,0.4,3.0,11.0,11.0,11.0,11.0,0.0,1.0,2.0,2.0,0.0,1660,2.0,0.0,770,11510,0.0,0,665.0,83.0,624.0,63.0,3.0,1.0,1.0,3.0,1.0,1.0,1.0,589.0,73.0,24.0,23.0,0.0,7.0,3.0,4.0,0.0,0.0,6.0,31.0,7.0,0.0,0.0,353.0,3000.0,72.0,4.0,5.0,4900.0,2425.0,10300.0,76.0,3.0,3.0,20400.0,11200.0,4.0,146.0
0.03,0.5,1000,0.71,0.95,0.19,16.0,23.0,43.0,2.0,1.001138952164009,17960,0,19.0,73630,78.0,1.0,0,6.0,2940,1.0,1460,0.45,1.0,0.0,11.0,0.0,11.0,0.0,0.0,3.0,3.0,0.0,0,3.0,0.0,0,10400,0.0,0,671.0,105.0,576.632584269663,75.99887640449438,11.97438202247191,6.02,3.7847191011235957,16.891235955056178,4.329438202247191,8.771910112359551,12.364269662921348,543.2059681400045,75.43863585371327,35.952210006730986,31.039937177473636,2.308952210006731,12.845411711913844,4.732331164460399,8.113080547453444,0.965896342831501,2.821853264527709,13.926856630020193,43.145613641462866,17.708548350908682,1.2243661655822302,1.3114202378281354,335.1599730760601,2089.2977339017275,71.99237155037021,8.113080547453444,8.685214269688132,3390.038142248149,1820.3578640341036,9187.00919901279,76.04262957146062,4.732331164460399,5.227507291900381,16153.690823423827,8007.6968813102985,24.112808988764044,55.18151222795603
0.02,0.98,0,0.0,0.5,0.155,13.0,34.0,33.0,3.0,1.001138952164009,8890,0,21.0,43390,76.0,0.65,4520,8.0,140,0.65,710,0.65,3.0,12.0,34.0,12.0,34.0,0.0,1.0,2.0,2.0,1077038.0,690,3.0,0.0,1030,2350,0.0,0,1358.0,91.0,626.0,72.0,2.0,1.0,1.0,3.0,3.0,3.0,3.0,612.0,72.0,7.0,5.0,0.0,5.0,3.0,2.0,1.0,1.0,2.0,7.0,2.0,1.0,0.0,350.0,1400.0,70.0,2.0,2.0,1500.0,1350.0,1400.0,75.0,3.0,3.0,2400.0,1733.0,18.0,3.0
0.01,0.7,3900,1.45,0.97,0.275,19.0,30.0,20.0,3.0,1.001138952164009,30050,0,33.0,237740,177.0,0.35,46720,8.0,830,0.15,1770,0.4,1.0,4.0,21.0,6.0,21.0,0.0,3.0,4.0,4.0,165560.0,1880,4.0,0.0,310,35430,0.0,0,1116.0,84.0,536.0,74.0,18.0,5.0,9.0,24.0,7.0,12.0,15.0,516.0,77.0,25.0,24.0,1.0,9.0,5.0,4.0,0.0,1.0,10.0,37.0,1.0,0.0,0.0,359.0,1500.0,69.0,4.0,4.0,2200.0,1400.0,8500.0,81.0,5.0,5.0,19800.0,11100.0,21.0,47.0
0.0,0.06,100,1.3,0.69,0.087,9.0,126.0,105.0,1.0,1.001138952164009,10620,1,9.0,126240,22.0,0.95,20100,5.0,5760,1.0,12550,0.1,3.0,0.0,59.0,0.0,59.0,0.6423290203327172,0.0,1.0,1.0,0.0,100,1.0,0.0,0,0,0.0,0,452.0,86.0,619.0,64.0,7.0,1.0,2.0,11.0,8.0,8.0,9.0,588.0,75.0,3.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,211.0,2500.0,75.0,1.0,1.0,2500.0,2500.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,148.0
0.01,0.95,500,0.4,0.45,0.644,21.0,10.0,8.0,3.0,1.001138952164009,27360,0,26.0,536370,309.0,0.2,64830,7.0,1780,0.05,1420,0.45,1.0,5.0,10.0,5.0,10.0,0.0,2.0,7.0,7.0,158.0,3420,6.0,0.0,1660,24540,0.0,0,1841.0,82.0,576.632584269663,75.99887640449438,11.97438202247191,6.02,3.7847191011235957,16.891235955056178,4.329438202247191,8.771910112359551,12.364269662921348,543.2059681400045,75.43863585371327,35.952210006730986,31.039937177473636,2.308952210006731,12.845411711913844,4.732331164460399,8.113080547453444,0.965896342831501,2.821853264527709,13.926856630020193,43.145613641462866,17.708548350908682,1.2243661655822302,1.3114202378281354,335.1599730760601,2089.2977339017275,71.99237155037021,8.113080547453444,8.685214269688132,3390.038142248149,1820.3578640341036,9187.00919901279,76.04262957146062,4.732331164460399,5.227507291900381,16153.690823423827,8007.6968813102985,24.112808988764044,55.18151222795603
0.01,0.88,11500,0.24,1.0,0.616,22.0,22.0,6.0,3.0,1.0,18020,0,10.0,329460,185.0,0.15,86490,5.0,23520,0.05,1500,0.45,1.0,6.0,10.0,6.0,10.0,0.0,1.0,6.0,6.0,579.0,3600,6.0,0.0,1150,62180,0.0,0,371.0,82.0,542.0,74.0,13.0,7.0,4.0,19.0,1.0,4.0,9.0,501.0,78.0,69.0,62.0,2.0,24.0,10.0,14.0,0.0,1.0,29.0,92.0,48.0,1.0,2.0,354.0,2300.0,77.0,14.0,15.0,3000.0,1785.0,11100.0,76.0,10.0,11.0,19200.0,9260.0,14.0,85.0
0.0,0.98,3500,0.13,0.79,0.46299999999999997,22.0,13.0,12.0,4.0,1.001138952164009,1540,0,60.0,380070,297.0,0.3,52600,7.0,17080,0.1,1500,0.45,3.0,12.0,12.0,12.0,12.0,0.0,3.0,4.0,4.0,456187.0,1390,7.0,0.0,0,14720,0.0,0,2369.0,83.0,544.0,73.0,21.0,10.0,10.0,40.0,6.0,15.0,29.0,507.0,74.0,53.0,49.0,1.0,17.0,4.0,13.0,0.0,2.0,21.0,56.0,8.0,0.0,0.0,360.0,2500.0,73.0,13.0,13.0,4800.0,1869.0,6600.0,80.0,4.0,4.0,8400.0,3800.0,5.0,79.0
0.01,0.99,4000,0.95,1.0,0.38299999999999995,18.0,28.0,15.0,2.0,1.001138952164009,16580,0,20.0,117730,176.0,0.4,13180,8.0,12620,0.15,1100,0.5,3.0,12.0,14.0,12.0,14.0,0.0,5.0,8.0,8.0,0.0,2100,5.0,0.0,30,14820,0.0,0,679.0,82.0,621.0,59.0,2.0,1.0,1.0,3.0,0.0,0.0,1.0,590.0,75.0,34.0,30.0,0.0,10.0,1.0,9.0,0.0,0.0,12.0,32.0,9.0,0.0,0.0,345.0,1800.0,74.0,9.0,10.0,2300.0,1388.0,1000.0,83.0,1.0,1.0,1000.0,1000.0,152.0,106.0
0.01,0.76,100,1.34,0.62,0.28,21.0,41.0,21.0,2.0,1.001138952164009,4690,0,16.0,66150,107.0,0.5,9850,6.0,2420,0.1,1100,0.5,1.0,15.0,41.0,15.0,41.0,0.0,1.0,2.0,2.0,0.0,1060,3.0,0.0,0,7120,0.0,0,842.0,85.0,532.0,76.0,12.0,7.0,3.0,16.0,8.0,12.0,12.0,498.0,74.0,11.0,8.0,1.0,5.0,1.0,4.0,0.0,0.0,2.0,9.0,6.0,0.0,1.0,339.0,1500.0,74.0,4.0,4.0,2200.0,1125.0,4200.0,75.0,1.0,1.0,4200.0,4200.0,14.0,145.0
0.04,0.9,18000,1.19,1.0,0.516,18.0,16.0,14.0,2.0,1.0,19230,0,17.0,270430,207.0,0.4,47290,6.0,4650,0.05,810,0.6,1.0,6.0,12.0,4.0,12.0,0.0,5.0,5.0,5.0,1987.0,900,8.0,0.0,170,32030,0.0,1,572.0,82.0,540.0,78.0,14.0,9.0,4.0,19.0,5.0,13.0,14.0,481.0,74.0,38.0,35.0,3.0,12.0,5.0,7.0,0.0,1.0,19.0,54.0,19.0,0.0,0.0,341.0,2900.0,73.0,7.0,7.0,4000.0,1628.0,10200.0,77.0,5.0,6.0,19200.0,7320.0,1.0,86.0
0.01,0.68,4800,12.49,0.62,0.42200000000000004,20.0,24.0,15.0,4.0,1.0,10430,0,35.0,276510,249.0,0.7,67660,6.0,11420,1.0,1750,0.4,3.0,0.0,24.0,0.0,35.0,0.0,0.0,5.0,5.0,0.0,770,9.0,0.0,770,38750,0.0,0,1778.0,82.0,541.0,76.0,13.0,6.0,3.0,17.0,5.0,7.0,10.0,487.0,78.0,35.0,31.0,5.0,12.0,6.0,6.0,0.0,0.0,12.0,51.0,16.0,0.0,0.0,353.0,2400.0,75.0,6.0,6.0,3300.0,2166.0,12400.0,81.0,6.0,6.0,38400.0,13200.0,23.0,146.0
0.03,0.97,2600,1.96,1.0,0.136,13.0,27.0,20.0,1.0,1.0,9090,0,12.0,18320,49.0,0.5,9410,8.0,1490,0.2,480,0.7,1.0,12.0,20.0,12.0,20.0,0.6423290203327172,1.0,3.0,3.0,1468169.0,1450,2.0,0.0,0,0,0.0,0,424.0,83.0,515.0,77.0,7.0,6.0,1.0,7.0,3.0,5.0,7.0,469.0,75.0,23.0,17.0,3.0,12.0,6.0,6.0,0.0,1.0,11.0,19.0,12.0,0.0,2.0,347.0,1900.0,72.0,6.0,8.0,3900.0,1300.0,5100.0,80.0,6.0,7.0,13800.0,4533.0,14.0,68.0
0.01,0.99,1000,8.66,0.86,0.28600000000000003,14.0,30.0,22.0,2.0,1.001138952164009,4620,0,24.0,103040,134.0,0.8,8990,7.0,1540,1.0,1240,0.5,1.0,0.0,24.0,0.0,24.0,0.0,0.0,3.0,3.0,0.0,330,3.0,0.0,0,8980,0.0,0,905.0,95.0,615.0,75.0,4.0,2.0,1.0,6.0,1.0,2.0,5.0,580.0,73.0,20.0,17.0,0.0,4.0,0.0,4.0,0.0,0.0,4.0,17.0,5.0,0.0,0.0,360.0,2300.0,73.0,4.0,4.0,2800.0,1850.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,139.0
0.05,0.95,0,0.72,0.76,0.505,19.0,9.0,9.0,4.0,1.001138952164009,12920,0,22.0,289330,222.0,0.3,59570,7.0,2000,0.1,920,0.55,1.0,7.0,9.0,7.0,9.0,0.0,0.0,2.0,2.0,968535.0,2970,6.0,0.0,2140,24370,0.0,0,948.0,84.0,553.0,74.0,15.0,7.0,7.0,16.0,2.0,5.0,12.0,510.0,74.0,47.0,46.0,2.0,16.0,6.0,10.0,0.0,3.0,20.0,64.0,1.0,1.0,0.0,342.0,2600.0,72.0,10.0,11.0,4200.0,2040.0,13800.0,79.0,6.0,6.0,21600.0,7850.0,19.0,53.0
0.01,0.86,1500,0.68,0.96,0.45,22.0,16.0,8.0,2.0,1.0,14160,0,24.0,214730,198.0,0.25,25100,7.0,8390,0.15,1300,0.45,1.0,10.0,14.0,10.0,15.0,1.0,0.0,2.0,3.0,900.0,5400,10.0,0.0,460,24030,0.0,0,825.0,83.0,539.0,79.0,6.0,1.0,1.0,8.0,5.0,8.0,8.0,495.0,77.0,53.0,49.0,1.0,17.0,7.0,10.0,0.0,2.0,17.0,84.0,18.0,0.0,0.0,347.0,2600.0,75.0,10.0,11.0,5900.0,2210.0,15200.0,79.0,7.0,7.0,22800.0,11442.0,20.0,53.0
